ligand_file_name,ligand_SMILES,ligand_stoichiometry,ligand_number_of_atoms,ligand_charge,ligand_multiplicity,ligand_convergence_criteria,ligand_dipole,ligand_molar_mass,ligand_molar_volume,ligand_electronic_spatial_extent,ligand_homo_energy,ligand_lumo_energy,ligand_electronegativity,ligand_hardness,ligand_electrophilicity,ligand_E_scf,ligand_zero_point_correction,ligand_E_thermal_correction,ligand_H_thermal_correction,ligand_G_thermal_correction,ligand_E_zpe,ligand_E,ligand_H,ligand_G,ligand_ES_root_dipole,ligand_ES_root_molar_volume,ligand_ES_root_electronic_spatial_extent,ligand_ES1_transition,ligand_ES1_osc_strength,ligand_ES1_<S**2>,ligand_ES2_transition,ligand_ES2_osc_strength,ligand_ES2_<S**2>,ligand_ES3_transition,ligand_ES3_osc_strength,ligand_ES3_<S**2>,ligand_ES4_transition,ligand_ES4_osc_strength,ligand_ES4_<S**2>,ligand_ES5_transition,ligand_ES5_osc_strength,ligand_ES5_<S**2>,ligand_ES6_transition,ligand_ES6_osc_strength,ligand_ES6_<S**2>,ligand_ES7_transition,ligand_ES7_osc_strength,ligand_ES7_<S**2>,ligand_ES8_transition,ligand_ES8_osc_strength,ligand_ES8_<S**2>,ligand_ES9_transition,ligand_ES9_osc_strength,ligand_ES9_<S**2>,ligand_ES10_transition,ligand_ES10_osc_strength,ligand_ES10_<S**2>,ligand_c_min_atom_number,ligand_c_min_atom,ligand_c_min_atom=N,ligand_c_min_atom=C,ligand_c_min_atom=O,ligand_c_min_Mulliken_charge,ligand_c_min_APT_charge,ligand_c_min_NPA_charge,ligand_c_min_NPA_core,ligand_c_min_NPA_valence,ligand_c_min_NPA_Rydberg,ligand_c_min_NPA_total,ligand_c_min_NMR_shift,ligand_c_min_NMR_anisotropy,ligand_c_min_ES_root_Mulliken_charge,ligand_c_min_ES_root_NPA_charge,ligand_c_min_ES_root_NPA_core,ligand_c_min_ES_root_NPA_valence,ligand_c_min_ES_root_NPA_Rydberg,ligand_c_min_ES_root_NPA_total,ligand_c_min+1_atom_number,ligand_c_min+1_atom,ligand_c_min+1_atom=C,ligand_c_min+1_atom=O,ligand_c_min+1_Mulliken_charge,ligand_c_min+1_APT_charge,ligand_c_min+1_NPA_charge,ligand_c_min+1_NPA_core,ligand_c_min+1_NPA_valence,ligand_c_min+1_NPA_Rydberg,ligand_c_min+1_NPA_total,ligand_c_min+1_NMR_shift,ligand_c_min+1_NMR_anisotropy,ligand_c_min+1_ES_root_Mulliken_charge,ligand_c_min+1_ES_root_NPA_charge,ligand_c_min+1_ES_root_NPA_core,ligand_c_min+1_ES_root_NPA_valence,ligand_c_min+1_ES_root_NPA_Rydberg,ligand_c_min+1_ES_root_NPA_total,ligand_c_max_atom_number,ligand_c_max_atom,ligand_c_max_atom=P,ligand_c_max_Mulliken_charge,ligand_c_max_APT_charge,ligand_c_max_NPA_charge,ligand_c_max_NPA_core,ligand_c_max_NPA_valence,ligand_c_max_NPA_Rydberg,ligand_c_max_NPA_total,ligand_c_max_NMR_shift,ligand_c_max_NMR_anisotropy,ligand_c_max_ES_root_Mulliken_charge,ligand_c_max_ES_root_NPA_charge,ligand_c_max_ES_root_NPA_core,ligand_c_max_ES_root_NPA_valence,ligand_c_max_ES_root_NPA_Rydberg,ligand_c_max_ES_root_NPA_total,ligand_c_max-1_atom_number,ligand_c_max-1_atom,ligand_c_max-1_atom=C,ligand_c_max-1_atom=H,ligand_c_max-1_atom=P,ligand_c_max-1_Mulliken_charge,ligand_c_max-1_APT_charge,ligand_c_max-1_NPA_charge,ligand_c_max-1_NPA_core,ligand_c_max-1_NPA_valence,ligand_c_max-1_NPA_Rydberg,ligand_c_max-1_NPA_total,ligand_c_max-1_NMR_shift,ligand_c_max-1_NMR_anisotropy,ligand_c_max-1_ES_root_Mulliken_charge,ligand_c_max-1_ES_root_NPA_charge,ligand_c_max-1_ES_root_NPA_core,ligand_c_max-1_ES_root_NPA_valence,ligand_c_max-1_ES_root_NPA_Rydberg,ligand_c_max-1_ES_root_NPA_total,ligand_c_min_%VBur,ligand_c_min+1_%VBur,ligand_c_max_%VBur,ligand_c_max-1_%VBur
Xantphos-27,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,3.356,578.6287,5177.388,19951.8354,-0.19786,-0.02687,0.112365,0.085495,0.085495,-2263.3460596,0.595941,0.632003,0.632947,0.524534,-2262.750118,-2262.714056,-2262.713112,-2262.821526,6.358,5223.614,19954.95,311.01,0.0067,0.000,301.95,0.0297,0.000,290.23,0.0289,0.000,286.70,0.0084,0.000,283.31,0.0179,0.000,277.36,0.1374,0.000,275.92,0.0604,0.000,271.17,0.0224,0.000,269.28,0.0256,0.000,268.89,0.0071,0.000,6,O,0,0,1,-0.561512,-0.968469,-0.48822,1.99969,6.47764,0.01090,8.48822,165.6535,192.9481,-0.583923,-0.50915,1.99969,6.49884,0.01062,8.50915,1,C,1,0,-0.441361,0.001601,-0.65592,1.99939,4.64709,0.00943,6.65592,154.9337,37.2886,-0.437300,-0.65637,1.99939,4.64727,0.00971,6.65637,27,P,1,0.433351,0.713489,0.92211,9.99842,4.03751,0.04197,14.07789,374.4793,43.3148,0.397020,0.91228,9.99836,4.04564,0.04373,14.08772,13,P,0,0,1,0.367518,0.713511,0.90702,9.99844,4.05005,0.04449,14.09298,343.2935,74.8112,0.517053,1.26575,9.99758,3.68892,0.04775,13.73425,0.7308463818448548,0.5498937157570132,0.7843477740187419,0.7199485045357923
Xantphos-28,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,3.3561,578.6287,4899.825,19951.2954,-0.19786,-0.02687,0.112365,0.085495,0.085495,-2263.3460596,0.595941,0.632003,0.632947,0.524533,-2262.750118,-2262.714056,-2262.713112,-2262.821527,6.3588,4483.802,19954.4098,311.00,0.0067,0.000,301.95,0.0297,0.000,290.23,0.0289,0.000,286.70,0.0084,0.000,283.30,0.0179,0.000,277.35,0.1375,0.000,275.92,0.0604,0.000,271.16,0.0223,0.000,269.28,0.0256,0.000,268.89,0.0071,0.000,6,O,0,0,1,-0.561515,-0.968462,-0.48823,1.99969,6.47764,0.01090,8.48823,165.6519,192.9524,-0.583929,-0.50916,1.99969,6.49885,0.01062,8.50916,1,C,1,0,-0.441359,0.001601,-0.65591,1.99939,4.64709,0.00943,6.65591,154.9330,37.2891,-0.437298,-0.65637,1.99939,4.64727,0.00971,6.65637,13,P,1,0.433356,0.713500,0.92211,9.99842,4.03751,0.04197,14.07789,374.4743,43.2919,0.397023,0.91230,9.99836,4.04562,0.04373,14.08770,27,P,0,0,1,0.367537,0.713462,0.90703,9.99844,4.05003,0.04449,14.09297,343.3015,74.8164,0.517044,1.26570,9.99758,3.68898,0.04774,13.73430,0.7309062602916081,0.5499835334271429,0.7844974701356245,0.7200083829825453
Xantphos-30,CC1(C)C2=C(OC3=C1C=CC=C3P(C4=CC=CC=C4)C5=CC=CC=C5)C(P(C6=CC=CC=C6)C7=CC=CC=C7)=CC=C2,C39H32OP2,74,0,1,met,3.1192,578.6287,4405.4,19788.6056,-0.19806,-0.02689,0.112475,0.08558500000000001,0.08558500000000001,-2263.34660558,0.595855,0.631961,0.632905,0.524362,-2262.750751,-2262.714644,-2262.7137,-2262.822244,5.5626,4163.345,19792.282,313.15,0.0089,0.000,301.85,0.0861,0.000,292.83,0.0105,0.000,285.97,0.0753,0.000,282.46,0.0014,0.000,278.21,0.0673,0.000,276.30,0.0273,0.000,275.77,0.0149,0.000,271.88,0.0465,0.000,267.77,0.0520,0.000,6,O,0,0,1,-0.566685,-0.994545,-0.49234,1.99968,6.48191,0.01075,8.49234,165.7187,184.4083,-0.586896,-0.51180,1.99969,6.50157,0.01054,8.51180,3,C,1,0,-0.437753,0.001152,-0.65558,1.99939,4.64683,0.00936,6.65558,154.1348,38.4387,-0.433647,-0.65562,1.99939,4.64666,0.00958,6.65562,13,P,1,0.431101,0.697660,0.93422,9.99842,4.02585,0.04152,14.06578,373.2621,39.6089,0.399860,0.94669,9.99828,4.01079,0.04423,14.05331,27,P,0,0,1,0.364172,0.699815,0.90647,9.99845,4.05081,0.04428,14.09353,342.0246,50.4256,0.491239,1.23383,9.99764,3.71972,0.04881,13.76617,0.7530912248136283,0.5463309481752043,0.7674919912577467,0.7175533666656687
XPhos-1,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1208,476.7239,3975.274,16059.7245,-0.20178,-0.01389,0.10783499999999999,0.093945,0.093945,-1628.40912695,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726047,5.7663,4979.554,16063.282,286.64,0.0350,0.000,269.75,0.0144,0.000,249.22,0.0195,0.000,244.78,0.0095,0.000,243.18,0.0031,0.000,241.83,0.0351,0.000,235.23,0.0239,0.000,232.85,0.0058,0.000,231.09,0.0088,0.000,227.16,0.0032,0.000,30,C,0,1,0,-0.453598,0.037442,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4579,25.4706,-0.451472,-0.67185,1.99943,4.66394,0.00847,6.67185,35,C,1,0,-0.458105,0.054498,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5026,28.3390,-0.459109,-0.66618,1.99943,4.65845,0.00830,6.66618,7,P,1,0.406948,0.433382,0.83363,9.99863,4.13221,0.03553,14.16637,358.8912,62.8096,0.547778,1.22674,9.99771,3.73372,0.04183,13.77326,69,H,0,1,0,0.163596,-0.003389,0.24109,0.00000,0.75808,0.00084,0.75891,30.6352,6.5750,0.141194,0.22755,0.00000,0.77156,0.00089,0.77245,0.5309721265830364,0.5297745576479745,0.8287177030627825,0.4856142031675698
XPhos-2,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,0.9683,476.7239,4745.914,15427.8092,-0.20364,-0.01727,0.110455,0.09318499999999999,0.09318499999999999,-1628.39943125,0.751346,0.787095,0.788039,0.684325,-1627.648085,-1627.612337,-1627.611392,-1627.715107,5.9893,5328.746,15431.6665,292.22,0.0261,0.000,268.94,0.0114,0.000,253.27,0.0102,0.000,248.53,0.0016,0.000,247.90,0.0065,0.000,241.28,0.0063,0.000,238.39,0.0147,0.000,235.80,0.0438,0.000,233.81,0.0313,0.000,227.00,0.0079,0.000,35,C,0,1,0,-0.456727,0.034259,-0.67278,1.99943,4.66482,0.00853,6.67278,166.8344,25.9991,-0.455401,-0.67061,1.99943,4.66282,0.00836,6.67061,29,C,1,0,-0.473261,0.052650,-0.66720,1.99941,4.65902,0.00877,6.66720,170.9643,19.2529,-0.466990,-0.66476,1.99941,4.65655,0.00880,6.66476,7,P,1,0.416371,0.425670,0.81300,9.99863,4.15428,0.03409,14.18700,377.7515,57.7625,0.565388,1.21972,9.99768,3.74363,0.03897,13.78028,79,H,0,1,0,0.169545,0.001386,0.24341,0.00000,0.75579,0.00080,0.75659,30.3638,6.6823,0.142813,0.22607,0.00000,0.77303,0.00090,0.77393,0.5473788209933834,0.5889045238166521,0.8507529714679201,0.5187569234454058
XPhos-3,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1972,476.7239,4350.527,15975.9176,-0.20431,-0.0208,0.11255499999999999,0.091755,0.091755,-1628.40497897,0.751317,0.787111,0.788055,0.684176,-1627.653662,-1627.617868,-1627.616924,-1627.720803,5.8151,4727.015,15978.1102,301.04,0.0045,0.000,268.21,0.0044,0.000,257.06,0.0075,0.000,253.30,0.0102,0.000,243.20,0.0019,0.000,242.52,0.0041,0.000,238.66,0.0215,0.000,235.61,0.0517,0.000,233.96,0.0102,0.000,227.02,0.0062,0.000,29,C,0,1,0,-0.456164,0.031969,-0.67342,1.99944,4.66529,0.00869,6.67342,166.7915,26.1906,-0.453922,-0.67228,1.99943,4.66429,0.00855,6.67228,36,C,1,0,-0.459867,0.051725,-0.66868,1.99943,4.66065,0.00861,6.66868,166.7289,27.7796,-0.460529,-0.66769,1.99943,4.65986,0.00840,6.66769,7,P,1,0.388640,0.470492,0.83092,9.99865,4.13454,0.03589,14.16908,370.5096,54.2245,0.550634,1.27825,9.99760,3.68147,0.04268,13.72175,40,H,0,1,0,0.139643,0.021707,0.24108,0.00000,0.75800,0.00093,0.75892,25.0212,8.4225,0.105969,0.22403,0.00000,0.77511,0.00086,0.77597,0.5453130145804017,0.5436064788479387,0.8157240801173617,0.5332475075596539
XPhos-4,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,0.9473,476.7239,4850.489,15610.4182,-0.20133,-0.01894,0.11013500000000001,0.091195,0.091195,-1628.37986677,0.75176,0.787228,0.788172,0.686002,-1627.628107,-1627.592639,-1627.591695,-1627.693865,6.0024,4766.859,15614.0053,302.57,0.0139,0.000,273.15,0.0036,0.000,256.60,0.0014,0.000,252.00,0.0290,0.000,249.98,0.0023,0.000,245.12,0.0044,0.000,242.85,0.0241,0.000,238.61,0.0056,0.000,233.67,0.0030,0.000,229.66,0.0299,0.000,35,C,0,1,0,-0.476154,0.055986,-0.66486,1.99941,4.65650,0.00895,6.66486,170.8244,18.5889,-0.468872,-0.66176,1.99941,4.65337,0.00898,6.66176,29,C,1,0,-0.462631,0.051923,-0.66725,1.99942,4.65920,0.00864,6.66725,165.0927,15.9923,-0.457886,-0.66739,1.99942,4.65904,0.00894,6.66739,7,P,1,0.400056,0.463533,0.81167,9.99867,4.15338,0.03629,14.18833,353.6041,67.6393,0.568431,1.26864,9.99767,3.69123,0.04246,13.73136,67,H,0,1,0,0.189303,0.000936,0.23139,0.00000,0.76736,0.00125,0.76861,29.8300,10.1233,0.155325,0.20855,0.00000,0.79004,0.00141,0.79145,0.6053112182269992,0.5564204664531002,0.8312924762731654,0.6425855513307984
XPhos-5,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1406,476.7239,4605.612,15698.6426,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.40918187,0.75122,0.787037,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8318,4354.397,15701.8791,290.29,0.0152,0.000,265.65,0.0120,0.000,254.20,0.0112,0.000,248.61,0.0047,0.000,244.63,0.0007,0.000,239.94,0.0028,0.000,235.58,0.0024,0.000,234.41,0.0757,0.000,232.43,0.0293,0.000,225.57,0.0043,0.000,36,C,0,1,0,-0.458607,0.033259,-0.67219,1.99943,4.66425,0.00851,6.67219,166.8902,25.5474,-0.456713,-0.67014,1.99943,4.66237,0.00834,6.67014,29,C,1,0,-0.462061,0.055881,-0.66728,1.99943,4.65927,0.00858,6.66728,166.5257,28.3776,-0.463156,-0.66646,1.99943,4.65864,0.00839,6.66646,7,P,1,0.406917,0.419047,0.81642,9.99863,4.15173,0.03322,14.18358,383.4759,60.7720,0.555577,1.22515,9.99764,3.73831,0.03889,13.77485,81,H,0,1,0,0.168536,-0.000540,0.24089,0.00000,0.75829,0.00082,0.75911,30.4661,6.7264,0.144577,0.22588,0.00000,0.77325,0.00086,0.77412,0.5522589144037604,0.5431274512739139,0.8420107182419688,0.5157031226609982
XPhos-6,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1972,476.7239,5312.628,15976.0506,-0.20431,-0.0208,0.11255499999999999,0.091755,0.091755,-1628.40497897,0.751317,0.78711,0.788055,0.684177,-1627.653662,-1627.617869,-1627.616924,-1627.720802,5.8152,5814.608,15978.2432,301.04,0.0045,0.000,268.21,0.0044,0.000,257.06,0.0075,0.000,253.30,0.0102,0.000,243.20,0.0019,0.000,242.52,0.0041,0.000,238.66,0.0215,0.000,235.61,0.0517,0.000,233.95,0.0102,0.000,227.02,0.0062,0.000,36,C,0,1,0,-0.456163,0.031972,-0.67342,1.99944,4.66530,0.00869,6.67342,166.7927,26.1895,-0.453921,-0.67228,1.99943,4.66429,0.00855,6.67228,29,C,1,0,-0.459867,0.051733,-0.66868,1.99943,4.66064,0.00861,6.66868,166.7272,27.7811,-0.460528,-0.66769,1.99943,4.65986,0.00840,6.66769,7,P,1,0.388646,0.470501,0.83091,9.99865,4.13455,0.03589,14.16909,370.5011,54.2308,0.550644,1.27824,9.99760,3.68148,0.04268,13.72176,40,H,0,1,0,0.139640,0.021706,0.24108,0.00000,0.75800,0.00093,0.75892,25.0215,8.4229,0.105967,0.22403,0.00000,0.77511,0.00086,0.77597,0.5452830753570252,0.5436064788479387,0.8157240801173617,0.5332475075596539
XPhos-7,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1405,476.7239,4312.524,15698.9074,-0.20623,-0.01816,0.112195,0.094035,0.094035,-1628.40918185,0.75122,0.787038,0.787982,0.683948,-1627.657962,-1627.622144,-1627.6212,-1627.725234,5.8317,3893.833,15702.1441,290.29,0.0152,0.000,265.65,0.0120,0.000,254.20,0.0112,0.000,248.60,0.0047,0.000,244.63,0.0007,0.000,239.94,0.0028,0.000,235.58,0.0024,0.000,234.41,0.0757,0.000,232.43,0.0293,0.000,225.57,0.0043,0.000,29,C,0,1,0,-0.458600,0.033258,-0.67219,1.99943,4.66425,0.00851,6.67219,166.8900,25.5467,-0.456706,-0.67015,1.99943,4.66237,0.00834,6.67015,36,C,1,0,-0.462058,0.055880,-0.66728,1.99943,4.65927,0.00858,6.66728,166.5250,28.3782,-0.463152,-0.66646,1.99943,4.65864,0.00839,6.66646,7,P,1,0.406920,0.419031,0.81642,9.99863,4.15173,0.03322,14.18358,383.4778,60.7618,0.555571,1.22513,9.99764,3.73834,0.03889,13.77487,64,H,0,1,0,0.168529,-0.000540,0.24089,0.00000,0.75829,0.00082,0.75911,30.4662,6.7257,0.144570,0.22589,0.00000,0.77325,0.00086,0.77411,0.5522289751803838,0.5430975120505374,0.8420705966887219,0.5156731834376216
XPhos-8,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,0.9004,476.7239,4261.934,15658.9005,-0.19985,-0.01342,0.106635,0.093215,0.093215,-1628.38608434,0.75177,0.787346,0.78829,0.685762,-1627.634314,-1627.598738,-1627.597794,-1627.700323,5.7761,4382.554,15662.8823,287.79,0.0510,0.000,274.90,0.0084,0.000,258.34,0.0215,0.000,246.76,0.0008,0.000,244.77,0.0118,0.000,243.92,0.0101,0.000,240.73,0.0175,0.000,236.16,0.0047,0.000,230.80,0.0068,0.000,228.79,0.0284,0.000,29,C,0,1,0,-0.462342,0.051114,-0.66833,1.99942,4.66026,0.00866,6.66833,166.1596,15.5817,-0.455025,-0.66906,1.99942,4.66066,0.00899,6.66906,30,C,1,0,-0.459864,0.046531,-0.66480,1.99940,4.65710,0.00830,6.66480,162.6286,31.8463,-0.449248,-0.65289,1.99941,4.64537,0.00811,6.65289,7,P,1,0.414376,0.430693,0.83569,9.99861,4.12768,0.03802,14.16431,351.4421,58.5788,0.556083,1.22983,9.99770,3.72855,0.04392,13.77017,67,H,0,1,0,0.193865,0.010183,0.23946,0.00000,0.75962,0.00092,0.76054,29.3372,9.5470,0.150353,0.21344,0.00000,0.78540,0.00117,0.78656,0.5567198586868656,0.54905541750247,0.8486871650549384,0.6149815873776234
XPhos-9,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.2007,476.7239,4559.902,16323.7142,-0.19973,-0.01821,0.10897,0.09076,0.09076,-1628.40140735,0.750786,0.78678,0.787724,0.682711,-1627.650622,-1627.614627,-1627.613683,-1627.718696,5.8108,4075.665,16326.5288,303.07,0.0100,0.000,272.96,0.0037,0.000,252.19,0.0063,0.000,249.94,0.0073,0.000,245.57,0.0046,0.000,244.27,0.0775,0.000,239.50,0.0048,0.000,233.94,0.0043,0.000,233.27,0.0034,0.000,227.62,0.0100,0.000,35,C,0,1,0,-0.451722,0.037864,-0.66965,1.99943,4.66163,0.00859,6.66965,166.7053,26.2262,-0.448682,-0.66740,1.99943,4.65951,0.00845,6.66740,30,C,1,0,-0.455040,0.052443,-0.66867,1.99943,4.66076,0.00847,6.66867,166.6563,27.6628,-0.455117,-0.66740,1.99943,4.65969,0.00828,6.66740,7,P,1,0.386819,0.480296,0.83296,9.99866,4.13025,0.03813,14.16704,341.3435,64.2959,0.550492,1.28626,9.99765,3.67038,0.04571,13.71374,40,H,0,1,0,0.137241,0.020639,0.24104,0.00000,0.75799,0.00097,0.75896,25.0711,8.7472,0.103308,0.22414,0.00000,0.77497,0.00089,0.77586,0.5385467500973025,0.5280680219155115,0.802461004161552,0.5151043381934672
XPhos-10,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1323,476.7239,4933.433,16046.6947,-0.2061,-0.02106,0.11358,0.09252,0.09252,-1628.3900587,0.751967,0.787457,0.788401,0.685921,-1627.638091,-1627.602602,-1627.601658,-1627.704138,5.8837,4974.205,16048.8335,298.47,0.0058,0.000,265.11,0.0042,0.000,257.86,0.0130,0.000,256.02,0.0069,0.000,244.56,0.0028,0.000,243.97,0.0008,0.000,236.27,0.0179,0.000,235.22,0.0662,0.000,234.45,0.0019,0.000,228.69,0.0120,0.000,29,C,0,1,0,-0.457830,0.031107,-0.67409,1.99944,4.66587,0.00878,6.67409,166.1061,25.9075,-0.455333,-0.67309,1.99943,4.66502,0.00864,6.67309,36,C,1,0,-0.463479,0.048908,-0.66747,1.99942,4.65904,0.00901,6.66747,167.6981,15.7838,-0.458136,-0.66642,1.99942,4.65772,0.00928,6.66642,7,P,1,0.385434,0.463004,0.82579,9.99866,4.14013,0.03542,14.17421,368.7776,49.7023,0.554212,1.28029,9.99762,3.67982,0.04228,13.71971,40,H,0,1,0,0.138189,0.020282,0.24424,0.00000,0.75486,0.00090,0.75576,25.0708,9.1681,0.105900,0.22791,0.00000,0.77123,0.00085,0.77209,0.5552827759647915,0.5656118080296997,0.8086284841771204,0.5259722762791533
XPhos-11,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.0935,476.7239,4558.915,16079.8152,-0.20155,-0.0138,0.107675,0.093875,0.093875,-1628.40908726,0.75095,0.786949,0.787893,0.682805,-1627.658137,-1627.622138,-1627.621194,-1627.726283,5.7431,4517.471,16083.1749,286.79,0.0352,0.000,270.25,0.0148,0.000,248.63,0.0144,0.000,244.45,0.0047,0.000,244.00,0.0238,0.000,242.20,0.0132,0.000,235.01,0.0303,0.000,232.66,0.0156,0.000,231.75,0.0063,0.000,226.60,0.0037,0.000,29,C,0,1,0,-0.453333,0.037261,-0.67314,1.99943,4.66512,0.00858,6.67314,166.5177,25.5978,-0.451282,-0.67177,1.99943,4.66387,0.00847,6.67177,36,C,1,0,-0.458327,0.054758,-0.66697,1.99943,4.65906,0.00848,6.66697,166.4553,28.1968,-0.459406,-0.66616,1.99943,4.65842,0.00831,6.66616,7,P,1,0.407438,0.433226,0.83384,9.99863,4.13195,0.03558,14.16616,358.6186,63.5240,0.546620,1.22439,9.99771,3.73599,0.04191,13.77561,64,H,0,1,0,0.163575,-0.003415,0.24109,0.00000,0.75808,0.00083,0.75891,30.6378,6.7036,0.141166,0.22752,0.00000,0.77160,0.00088,0.77248,0.5313313972635549,0.5294452261908326,0.8281189185952516,0.4858836561779587
XPhos-12,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,1.1208,476.7239,4561.112,16059.8952,-0.20178,-0.01389,0.10783499999999999,0.093945,0.093945,-1628.40912696,0.750985,0.786955,0.787899,0.683079,-1627.658142,-1627.622172,-1627.621228,-1627.726048,5.7662,4310.041,16063.4526,286.63,0.0350,0.000,269.75,0.0144,0.000,249.22,0.0195,0.000,244.78,0.0095,0.000,243.18,0.0031,0.000,241.83,0.0351,0.000,235.23,0.0239,0.000,232.85,0.0058,0.000,231.09,0.0088,0.000,227.16,0.0032,0.000,29,C,0,1,0,-0.453597,0.037441,-0.67319,1.99943,4.66517,0.00859,6.67319,166.4576,25.4708,-0.451472,-0.67185,1.99943,4.66394,0.00847,6.67185,36,C,1,0,-0.458104,0.054498,-0.66704,1.99943,4.65913,0.00848,6.66704,166.5019,28.3396,-0.459109,-0.66618,1.99943,4.65845,0.00830,6.66618,7,P,1,0.406949,0.433383,0.83363,9.99863,4.13221,0.03553,14.16637,358.8895,62.8143,0.547778,1.22674,9.99771,3.73372,0.04183,13.77326,64,H,0,1,0,0.163596,-0.003387,0.24109,0.00000,0.75808,0.00084,0.75891,30.6353,6.5747,0.141194,0.22756,0.00000,0.77156,0.00089,0.77244,0.5309721265830364,0.5296847399778449,0.8286578246160294,0.48555432472081667
XPhos-13,CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,C33H49P,83,0,1,met,0.9283,476.7239,4926.672,15909.4067,-0.19721,-0.01626,0.106735,0.090475,0.090475,-1628.37802881,0.751636,0.787215,0.788159,0.685396,-1627.626392,-1627.590814,-1627.589869,-1627.692633,5.6925,5618.849,15912.2112,301.53,0.0292,0.000,279.85,0.0063,0.000,257.60,0.0190,0.000,249.95,0.0127,0.000,248.35,0.0042,0.000,248.08,0.0068,0.000,241.47,0.0127,0.000,240.27,0.0220,0.000,233.37,0.0057,0.000,228.80,0.0222,0.000,35,C,0,1,0,-0.462371,0.051719,-0.66804,1.99942,4.65997,0.00865,6.66804,165.6098,15.6882,-0.456938,-0.66913,1.99942,4.66073,0.00898,6.66913,29,C,1,0,-0.471457,0.060878,-0.66352,1.99940,4.65538,0.00873,6.66352,170.0301,19.3797,-0.466498,-0.66092,1.99940,4.65274,0.00878,6.66092,7,P,1,0.392529,0.471657,0.83054,9.99865,4.13123,0.03958,14.16946,336.0617,52.2880,0.550974,1.26809,9.99768,3.68808,0.04615,13.73191,81,H,0,1,0,0.190727,0.005348,0.23610,0.00000,0.76276,0.00114,0.76390,29.6125,9.7847,0.153028,0.21218,0.00000,0.78662,0.00120,0.78782,0.5583665159725756,0.5903715457621029,0.8265022005329181,0.6336936019879644
