entry,additive,aryl_halide,base,ligand,yield
3452,21,12,3,2,86.49714531
3453,21,13,3,2,0
3454,21,14,3,2,78.00288409
3455,21,15,3,2,79.34654649
3456,21,0,3,2,0
3457,23,1,1,3,7.147036958
3458,23,2,1,3,28.25277351
3459,23,3,1,3,34.79607292
3460,23,4,1,3,0.471327258
3461,23,5,1,3,38.40946204
3462,23,6,1,3,42.82874785
3463,23,7,1,3,6.975926865
3464,23,8,1,3,54.39040243
3465,23,9,1,3,68.43167679
3466,23,10,1,3,70.51359377
3467,23,11,1,3,72.16100406
3468,23,12,1,3,78.28452045
3469,23,13,1,3,6.877576478
3470,23,14,1,3,47.63735715
3471,23,15,1,3,52.16406686
3472,23,0,1,3,0
3473,23,1,2,3,3.849200649
3474,23,2,2,3,35.33279168
3475,23,3,2,3,37.62624076
3476,23,4,2,3,0
3477,23,5,2,3,25.94389985
3478,23,6,2,3,42.12607272
3479,23,7,2,3,3.554195282
3480,23,8,2,3,50.4472159
3481,23,9,2,3,62.03548199
3482,23,10,2,3,55.58164705
3483,23,11,2,3,56.60877307
3484,23,12,2,3,69.52780108
3485,23,13,2,3,2.790822418
3486,23,14,2,3,55.60412419
3487,23,15,2,3,65.50667277
3488,23,0,2,3,0
3489,23,1,3,3,3.638207936
3490,23,2,3,3,35.20060583
3491,23,3,3,3,40.48594286
3492,23,4,3,3,0
3493,23,5,3,3,31.9378098
3494,23,6,3,3,49.97942971
3495,23,7,3,3,4.04132523
3496,23,8,3,3,55.23935567
3497,23,9,3,3,71.83207772
3498,23,10,3,3,71.00136701
3499,23,11,3,3,80.78104004
3500,23,12,3,3,91.13914928
3501,23,13,3,3,2.354282195
3502,23,14,3,3,72.70181754
3503,23,15,3,3,81.99763098
3504,23,0,3,3,0
3505,17,1,1,3,1.222906926
3506,17,2,1,3,24.60563466
3507,17,3,1,3,33.55651029
3508,17,4,1,3,0
3509,17,5,1,3,46.67086698
3510,17,6,1,3,49.72808893
3511,17,7,1,3,7.810317963
3512,17,8,1,3,64.56169067
3513,17,9,1,3,69.13688603
3514,17,10,1,3,80.28534176
3515,17,11,1,3,77.62777181
3516,17,12,1,3,82.33244396
3517,17,13,1,3,0
3518,17,14,1,3,35.33291059
3519,17,15,1,3,55.96628365
3520,17,0,1,3,0
3521,17,1,2,3,13.70204119
3522,17,2,2,3,37.08529427
3523,17,3,2,3,36.0162633
3524,17,4,2,3,0
3525,17,5,2,3,34.74723042
3526,17,6,2,3,40.08752213
3527,17,7,2,3,4.7108856
3528,17,8,2,3,59.00727735
3529,17,9,2,3,60.61766338
3530,17,10,2,3,56.33395035
3531,17,11,2,3,60.94658978
3532,17,12,2,3,63.37225968
3533,17,13,2,3,8.39178019
3534,17,14,2,3,56.79309437
3535,17,15,2,3,61.57150807
3536,17,0,2,3,0
3537,17,1,3,3,11.32681683
3538,17,2,3,3,38.5374711
3539,17,3,3,3,41.728023
3540,17,4,3,3,0
3541,17,5,3,3,46.19860459
3542,17,6,3,3,49.53018855
3543,17,7,3,3,4.961974313
3544,17,8,3,3,70.7141131
3545,17,9,3,3,71.82751675
3546,17,10,3,3,86.6996801
3547,17,11,3,3,84.33974431
3548,17,12,3,3,89.12987666
3549,17,13,3,3,6.458217991
3550,17,14,3,3,76.47373216
3551,17,15,3,3,83.59935968
3552,17,0,3,3,0
3553,19,1,1,3,14.29478531
3554,19,2,1,3,28.32846401
3555,19,3,1,3,36.31466019
3556,19,4,1,3,7.206982067
3557,19,5,1,3,57.87284649
3558,19,6,1,3,60.98476598
3559,19,7,1,3,9.444894792
3560,19,8,1,3,65.10791868
3561,19,9,1,3,72.37220718
3562,19,10,1,3,78.76794462
3563,19,11,1,3,77.82985513
3564,19,12,1,3,79.30639259
3565,19,13,1,3,6.010382761
3566,19,14,1,3,37.26514805
3567,19,15,1,3,54.37431586
3568,19,0,1,3,0
3569,19,1,2,3,27.94500953
3570,19,2,2,3,36.81475234
3571,19,3,2,3,36.76661903
3572,19,4,2,3,39.97323526
3573,19,5,2,3,57.13220837
3574,19,6,2,3,60.30536067
3575,19,7,2,3,7.74850436
3576,19,8,2,3,57.9781308
3577,19,9,2,3,66.51493362
3578,19,10,2,3,58.92871095
3579,19,11,2,3,59.21092574
3580,19,12,2,3,60.412252
3581,19,13,2,3,32.73462184
3582,19,14,2,3,59.47851607
3583,19,15,2,3,64.00575958
3584,19,0,2,3,0
3585,19,1,3,3,29.60669897
3586,19,2,3,3,38.03109863
3587,19,3,3,3,41.71330917
3588,19,4,3,3,41.98383636
3589,19,5,3,3,67.81431274
3590,19,6,3,3,65.94429183
3591,19,7,3,3,12.64243358
3592,19,8,3,3,74.21032846
3593,19,9,3,3,75.06056887
3594,19,10,3,3,90.99050642
3595,19,11,3,3,84.34096533
3596,19,12,3,3,88.72522624
3597,19,13,3,3,36.05104123
3598,19,14,3,3,77.2841534
3599,19,15,3,3,85.60572483
3600,19,0,3,3,0
3601,21,1,1,3,1.637827855
3602,21,2,1,3,27.00233561
3603,21,3,1,3,31.38632484
3604,21,4,1,3,0
3605,21,5,1,3,38.20230031
3606,21,6,1,3,39.32745332
3607,21,7,1,3,4.950264204
3608,21,8,1,3,63.52683766
3609,21,9,1,3,64.23525691
3610,21,10,1,3,75.99606764
3611,21,11,1,3,73.60085469
3612,21,12,1,3,77.54678733
3613,21,13,1,3,0.970209889
3614,21,14,1,3,45.30338681
3615,21,15,1,3,49.87050942
3616,21,0,1,3,0
3617,21,1,2,3,5.265059572
3618,21,2,2,3,36.39098731
3619,21,3,2,3,36.44138063
3620,21,4,2,3,0
3621,21,5,2,3,35.28694368
3622,21,6,2,3,42.09555031
3623,21,7,2,3,3.678633066
3624,21,8,2,3,50.63065751
3625,21,9,2,3,61.65083258
3626,21,10,2,3,52.72286451
3627,21,11,2,3,62.07451283
3628,21,12,2,3,61.80067802
3629,21,13,2,3,3.035900596
3630,21,14,2,3,58.2347243
3631,21,15,2,3,66.48281999
3632,21,0,2,3,0
3633,21,1,3,3,4.477162725
3634,21,2,3,3,37.34827699
3635,21,3,3,3,41.73289196
3636,21,4,3,3,0
3637,21,5,3,3,37.72387007
3638,21,6,3,3,49.04564688
3639,21,7,3,3,4.390150349
3640,21,8,3,3,57.96795904
3641,21,9,3,3,73.57415684
3642,21,10,3,3,74.69880742
3643,21,11,3,3,87.52908706
3644,21,12,3,3,89.61417594
3645,21,13,3,3,2.405254053
3646,21,14,3,3,77.09161451
3647,21,15,3,3,83.01646677
3648,21,0,3,3,0
3649,23,1,1,4,6.891124522
3650,23,2,1,4,24.99527669
3651,23,3,1,4,37.54624547
3652,23,4,1,4,0.706381042
3653,23,5,1,4,42.52691913
3654,23,6,1,4,47.95299992
3655,23,7,1,4,2.294941324
3656,23,8,1,4,62.78571552
3657,23,9,1,4,69.97034068
3658,23,10,1,4,74.06067797
3659,23,11,1,4,77.51023369
3660,23,12,1,4,80.90631241
3661,23,13,1,4,8.332944957
3662,23,14,1,4,47.89881593
3663,23,15,1,4,61.03423565
3664,23,0,1,4,0
3665,23,1,2,4,3.42165598
3666,23,2,2,4,26.24845362
3667,23,3,2,4,39.43512545
3668,23,4,2,4,0
3669,23,5,2,4,23.50114845
3670,23,6,2,4,39.99682926
3671,23,7,2,4,0.695599064
3672,23,8,2,4,39.03126202
3673,23,9,2,4,61.69857953
3674,23,10,2,4,27.69709095
3675,23,11,2,4,36.62142901
3676,23,12,2,4,45.52130306
3677,23,13,2,4,2.782548169
3678,23,14,2,4,53.27735781
3679,23,15,2,4,64.8702395
3680,23,0,2,4,0
3681,23,1,3,4,3.382805594
3682,23,2,3,4,31.53029931
3683,23,3,3,4,45.77926691
3684,23,4,3,4,0
3685,23,5,3,4,32.33228249
3686,23,6,3,4,49.75811265
3687,23,7,3,4,0.665471445
3688,23,8,3,4,50.28049867
3689,23,9,3,4,75.02467082
3690,23,10,3,4,52.59936901
3691,23,11,3,4,74.31911492
3692,23,12,3,4,92.11972779
3693,23,13,3,4,2.135901423
3694,23,14,3,4,64.185973
3695,23,15,3,4,85.22067267
3696,23,0,3,4,0
3697,17,1,1,4,0.552049908
3698,17,2,1,4,15.46929664
3699,17,3,1,4,29.68665622
3700,17,4,1,4,0
3701,17,5,1,4,42.07740888
3702,17,6,1,4,50.20384511
3703,17,7,1,4,0
3704,17,8,1,4,63.12102891
3705,17,9,1,4,67.79255716
3706,17,10,1,4,74.22961906
3707,17,11,1,4,75.06901133
3708,17,12,1,4,83.08232968
3709,17,13,1,4,0
3710,17,14,1,4,22.62644976
3711,17,15,1,4,62.72600186
3712,17,0,1,4,0
3713,17,1,2,4,8.178111662
3714,17,2,2,4,33.60174029
3715,17,3,2,4,39.12761896
3716,17,4,2,4,0
3717,17,5,2,4,32.36655355
3718,17,6,2,4,40.59375347
3719,17,7,2,4,0.817066768
3720,17,8,2,4,50.58160419
3721,17,9,2,4,63.72449893
3722,17,10,2,4,33.94683682
3723,17,11,2,4,41.28086675
3724,17,12,2,4,47.58772845
3725,17,13,2,4,5.956665819
3726,17,14,2,4,57.2826498
3727,17,15,2,4,64.80074025
3728,17,0,2,4,0
3729,17,1,3,4,7.126598878
3730,17,2,3,4,37.93567028
3731,17,3,3,4,45.20399384
3732,17,4,3,4,0
3733,17,5,3,4,41.28466002
3734,17,6,3,4,49.61017751
3735,17,7,3,4,0.789038452
3736,17,8,3,4,63.68559531
3737,17,9,3,4,73.08177999
3738,17,10,3,4,72.98033012
3739,17,11,3,4,82.64502167
3740,17,12,3,4,90.64441503
3741,17,13,3,4,4.936303419
3742,17,14,3,4,73.81395251
3743,17,15,3,4,82.20776042
3744,17,0,3,4,0
3745,19,1,1,4,4.618730656
3746,19,2,1,4,15.74680272
3747,19,3,1,4,30.87761179
3748,19,4,1,4,6.970567232
3749,19,5,1,4,65.46891846
3750,19,6,1,4,66.01585424
3751,19,7,1,4,2.350274713
3752,19,8,1,4,70.85918563
3753,19,9,1,4,68.53030279
3754,19,10,1,4,76.3099624
3755,19,11,1,4,75.95426954
3756,19,12,1,4,82.34937004
3757,19,13,1,4,4.974394565
3758,19,14,1,4,25.79072036
3759,19,15,1,4,62.08187356
3760,19,0,1,4,0
3761,19,1,2,4,19.16223306
3762,19,2,2,4,35.94447354
3763,19,3,2,4,37.90012178
3764,19,4,2,4,41.26452613
3765,19,5,2,4,59.06928985
3766,19,6,2,4,59.60099255
3767,19,7,2,4,2.42184546
3768,19,8,2,4,58.63301817
3769,19,9,2,4,63.99950596
3770,19,10,2,4,34.05189508
3771,19,11,2,4,41.4297554
3772,19,12,2,4,47.77426479
3773,19,13,2,4,20.34813867
3774,19,14,2,4,60.49224443
3775,19,15,2,4,63.88080478
3776,19,0,2,4,0
3777,19,1,3,4,21.60119174
3778,19,2,3,4,38.59563351
3779,19,3,3,4,44.68109157
3780,19,4,3,4,44.14137034
3781,19,5,3,4,66.81498604
3782,19,6,3,4,68.2481271
3783,19,7,3,4,2.579355469
3784,19,8,3,4,74.1058241
3785,19,9,3,4,72.8478499
3786,19,10,3,4,89.07661609
3787,19,11,3,4,85.65923047
3788,19,12,3,4,94.15173815
3789,19,13,3,4,24.93961347
3790,19,14,3,4,80.0652435
3791,19,15,3,4,86.19820374
3792,19,0,3,4,0
3793,21,1,1,4,1.252505333
3794,21,2,1,4,16.04849725
3795,21,3,1,4,30.7124479
3796,21,4,1,4,0
3797,21,5,1,4,0
3798,21,6,1,4,43.09475613
3799,21,7,1,4,0
3800,21,8,1,4,47.34816594
3801,21,9,1,4,64.24887053
3802,21,10,1,4,57.59970402
3803,21,11,1,4,64.01092118
3804,21,12,1,4,72.26820117
3805,21,13,1,4,0.868429678
3806,21,14,1,4,42.09636278
3807,21,15,1,4,50.25936964
3808,21,0,1,4,0
3809,21,1,2,4,2.443106533
3810,21,2,2,4,28.78693437
3811,21,3,2,4,34.85762141
3812,21,4,2,4,0
3813,21,5,2,4,20.89901676
3814,21,6,2,4,36.0742325
3815,21,7,2,4,0.489724505
3816,21,8,2,4,37.99056967
3817,21,9,2,4,56.47944581
3818,21,10,2,4,26.8260429
3819,21,11,2,4,36.10071383
3820,21,12,2,4,46.52870973
3821,21,13,2,4,1.470956156
3822,21,14,2,4,0
3823,21,15,2,4,57.24624739
3824,21,0,2,4,0
3825,21,1,3,4,2.103607287
3826,21,2,3,4,29.62604669
3827,21,3,3,4,40.21154517
3828,21,4,3,4,0
3829,21,5,3,4,23.916357
3830,21,6,3,4,44.44845486
3831,21,7,3,4,0.490842961
3832,21,8,3,4,39.51845686
3833,21,9,3,4,69.71995068
3834,21,10,3,4,47.18415816
3835,21,11,3,4,65.99016493
3836,21,12,3,4,87.94083651
3837,21,13,3,4,1.573799128
3838,21,14,3,4,61.50487524
3839,21,15,3,4,83.95560608
3840,21,0,3,4,0
3841,16,1,1,1,13.9614152
3842,16,2,1,1,15.08609068
3843,16,3,1,1,15.9216391
3844,16,4,1,1,2.548391087
3845,16,5,1,1,8.641168314
3846,16,6,1,1,6.654637209
3847,16,7,1,1,7.713999512
3848,16,8,1,1,14.7618925
3849,16,9,1,1,16.70711364
3850,16,10,1,1,12.25099464
3851,16,11,1,1,16.43551115
3852,16,12,1,1,17.06361217
3853,16,13,1,1,12.13886151
3854,16,14,1,1,10.08173564
3855,16,15,1,1,12.79205877
3856,16,0,1,1,0
3857,16,1,2,1,11.31960299
3858,16,2,2,1,22.30541273
3859,16,3,2,1,25.45694196
3860,16,4,2,1,0
3861,16,5,2,1,2.840028013
3862,16,6,2,1,4.296191189
3863,16,7,2,1,1.896990139
3864,16,8,2,1,9.250516466
3865,16,9,2,1,13.02243467
3866,16,10,2,1,15.10135263
3867,16,11,2,1,24.44251918
3868,16,12,2,1,26.61192771
3869,16,13,2,1,2.419663487
3870,16,14,2,1,6.251282484
3871,16,15,2,1,12.75397423
3872,16,0,2,1,0
3873,16,1,3,1,13.18136791
3874,16,2,3,1,22.67787637
3875,16,3,3,1,24.0555231
3876,16,4,3,1,0
3877,16,5,3,1,2.373234972
3878,16,6,3,1,5.371995824
3879,16,7,3,1,2.067024275
3880,16,8,3,1,9.241578451
3881,16,9,3,1,20.36311527
3882,16,10,3,1,14.60964787
3883,16,11,3,1,28.7617291
3884,16,12,3,1,23.20886991
3885,16,13,3,1,3.338911929
3886,16,14,3,1,11.07544016
3887,16,15,3,1,16.38360507
3888,16,0,3,1,0
3889,18,1,1,1,8.599290828
3890,18,2,1,1,8.073391293
3891,18,3,1,1,8.373801377
3892,18,4,1,1,2.086409943
3893,18,5,1,1,3.898269895
3894,18,6,1,1,2.819747326
3895,18,7,1,1,9.734031055
3896,18,8,1,1,14.02250347
3897,18,9,1,1,13.30215474
3898,18,10,1,1,11.84842444
3899,18,11,1,1,12.48722349
3900,18,12,1,1,13.26217146
3901,18,13,1,1,7.007309831
3902,18,14,1,1,3.803167764
3903,18,15,1,1,9.3396983
3904,18,0,1,1,0
3905,18,1,2,1,2.828738971
3906,18,2,2,1,11.73173458
3907,18,3,2,1,32.01377764
3908,18,4,2,1,0
3909,18,5,2,1,0.597123544
3910,18,6,2,1,1.624624313
3911,18,7,2,1,1.378417368
3912,18,8,2,1,5.748911263
3913,18,9,2,1,15.88279637
3914,18,10,2,1,15.03293541
3915,18,11,2,1,36.25474039
3916,18,12,2,1,40.83653695
3917,18,13,2,1,0
3918,18,14,2,1,3.383758574
3919,18,15,2,1,9.091321628
3920,18,0,2,1,0
3921,18,1,3,1,1.249008464
3922,18,2,3,1,7.593500734
3923,18,3,3,1,23.19251783
3924,18,4,3,1,0
3925,18,5,3,1,0
3926,18,6,3,1,0
3927,18,7,3,1,0
3928,18,8,3,1,3.304153664
3929,18,9,3,1,4.972241085
3930,18,10,3,1,11.6539798
3931,18,11,3,1,23.14100825
3932,18,12,3,1,30.73323241
3933,18,13,3,1,0
3934,18,14,3,1,0
3935,18,15,3,1,0
3936,18,0,3,1,0
3937,20,1,1,1,25.79234273
3938,20,2,1,1,21.1852936
3939,20,3,1,1,41.0055284
3940,20,4,1,1,1.426630798
3941,20,5,1,1,41.22664286
3942,20,6,1,1,47.37967992
3943,20,7,1,1,11.25218088
3944,20,8,1,1,66.85183325
3945,20,9,1,1,67.69619533
3946,20,10,1,1,18.57739993
3947,20,11,1,1,22.20180478
3948,20,12,1,1,22.35512226
3949,20,13,1,1,38.7528241
3950,20,14,1,1,24.97274403
3951,20,15,1,1,75.11548375
3952,20,0,1,1,0
3953,20,1,2,1,19.41980511
3954,20,2,2,1,32.07542073
3955,20,3,2,1,34.52065187
3956,20,4,2,1,2.069142775
3957,20,5,2,1,14.42253285
3958,20,6,2,1,22.92734992
3959,20,7,2,1,5.821778044
3960,20,8,2,1,33.78601477
3961,20,9,2,1,37.39742705
3962,20,10,2,1,26.66040937
3963,20,11,2,1,44.30153891
3964,20,12,2,1,44.76424476
3965,20,13,2,1,12.63535619
3966,20,14,2,1,32.89151252
3967,20,15,2,1,41.00150742
3968,20,0,2,1,0
3969,20,1,3,1,19.39344332
3970,20,2,3,1,31.15934188
3971,20,3,3,1,38.74519603
3972,20,4,3,1,1.798923194
3973,20,5,3,1,9.508784567
3974,20,6,3,1,17.33987768
3975,20,7,3,1,5.235495595
3976,20,8,3,1,28.74353219
3977,20,9,3,1,53.88645108
3978,20,10,3,1,27.32636453
3979,20,11,3,1,52.36462009
3980,20,12,3,1,62.64059826
3981,20,13,3,1,7.71156711
3982,20,14,3,1,25.62052054
3983,20,15,3,1,43.30658798
3984,20,0,3,1,0
3985,22,1,1,1,6.70191803
3986,22,2,1,1,15.721696
3987,22,3,1,1,32.03839032
3988,22,4,1,1,0
3989,22,5,1,1,5.529906697
3990,22,6,1,1,6.840870887
3991,22,7,1,1,0.566845941
3992,22,8,1,1,22.16483544
3993,22,9,1,1,31.41749034
3994,22,10,1,1,22.29411196
3995,22,11,1,1,31.22952549
3996,22,12,1,1,31.17670784
3997,22,13,1,1,3.037744154
3998,22,14,1,1,13.63572226
3999,22,15,1,1,21.33105034
4000,22,0,1,1,0
4001,22,1,2,1,10.4860128
4002,22,2,2,1,26.29886063
4003,22,3,2,1,23.69345333
4004,22,4,2,1,0
4005,22,5,2,1,6.730455291
4006,22,6,2,1,13.41857273
4007,22,7,2,1,1.036456102
4008,22,8,2,1,22.99620882
4009,22,9,2,1,37.021541
4010,22,10,2,1,22.69659515
4011,22,11,2,1,37.46429839
4012,22,12,2,1,39.38981845
4013,22,13,2,1,4.58213428
4014,22,14,2,1,22.70660834
4015,22,15,2,1,33.31806917
4016,22,0,2,1,0
4017,22,1,3,1,7.343376414
4018,22,2,3,1,26.03173318
4019,22,3,3,1,36.25454831
4020,22,4,3,1,0
4021,22,5,3,1,4.191040534
4022,22,6,3,1,6.114675165
4023,22,7,3,1,0.884950948
4024,22,8,3,1,16.69067663
4025,22,9,3,1,31.26628393
4026,22,10,3,1,24.66006055
4027,22,11,3,1,45.98390905
4028,22,12,3,1,52.56128921
4029,22,13,3,1,3.35256921
4030,22,14,3,1,15.35819367
4031,22,15,3,1,29.91552733
4032,22,0,3,1,0
4033,16,1,1,2,13.16893511
4034,16,2,1,2,16.79477369
4035,16,3,1,2,16.24533971
4036,16,4,1,2,2.118660091
4037,16,5,1,2,15.85894672
4038,16,6,1,2,15.94900479
4039,16,7,1,2,7.108204477
4040,16,8,1,2,24.76005147
4041,16,9,1,2,28.11243479
4042,16,10,1,2,27.24876847
4043,16,11,1,2,31.76624566
4044,16,12,1,2,37.29673945
4045,16,13,1,2,16.87891597
4046,16,14,1,2,22.41656552
4047,16,15,1,2,23.46293461
4048,16,0,1,2,0
4049,16,1,2,2,9.295516532
4050,16,2,2,2,35.04870846
4051,16,3,2,2,35.39709887
4052,16,4,2,2,0
4053,16,5,2,2,34.88973455
4054,16,6,2,2,35.68810141
4055,16,7,2,2,1.257407502
4056,16,8,2,2,55.96431027
4057,16,9,2,2,59.93053961
4058,16,10,2,2,56.99401844
4059,16,11,2,2,63.00725217
4060,16,12,2,2,59.18255708
4061,16,13,2,2,7.66652575
4062,16,14,2,2,54.77135423
4063,16,15,2,2,62.18465229
4064,16,0,2,2,0
4065,16,1,3,2,17.84178388
4066,16,2,3,2,40.13524468
4067,16,3,3,2,46.24961136
4068,16,4,3,2,2.890686767
4069,16,5,3,2,45.52184766
4070,16,6,3,2,47.90925553
4071,16,7,3,2,11.25502625
4072,16,8,3,2,71.70514407
4073,16,9,3,2,72.13959481
4074,16,10,3,2,79.78226496
4075,16,11,3,2,79.62575679
4076,16,12,3,2,82.21280375
4077,16,13,3,2,33.50615076
4078,16,14,3,2,78.67116412
4079,16,15,3,2,79.16863895
4080,16,0,3,2,0
4081,18,1,1,2,10.16290719
4082,18,2,1,2,10.72653134
4083,18,3,1,2,11.56918225
4084,18,4,1,2,1.924092177
4085,18,5,1,2,9.627089409
4086,18,6,1,2,11.09901507
4087,18,7,1,2,6.581266653
4088,18,8,1,2,16.8324099
4089,18,9,1,2,21.40006849
4090,18,10,1,2,42.78380779
4091,18,11,1,2,53.50463767
4092,18,12,1,2,60.63710952
4093,18,13,1,2,13.25100229
4094,18,14,1,2,18.48421566
4095,18,15,1,2,20.6070389
4096,18,0,1,2,0
4097,18,1,2,2,1.71151259
4098,18,2,2,2,7.321293774
4099,18,3,2,2,34.91039433
4100,18,4,2,2,0
4101,18,5,2,2,5.935933533
4102,18,6,2,2,58.0174464
4103,18,7,2,2,1.781909967
4104,18,8,2,2,22.74107385
4105,18,9,2,2,57.01120739
4106,18,10,2,2,33.66124955
4107,18,11,2,2,51.21151631
4108,18,12,2,2,60.13886073
4109,18,13,2,2,2.249906301
4110,18,14,2,2,41.72955132
4111,18,15,2,2,60.45904469
4112,18,0,2,2,0
4113,18,1,3,2,16.47949658
4114,18,2,3,2,27.36893381
4115,18,3,3,2,39.35756061
4116,18,4,3,2,0.712699399
4117,18,5,3,2,8.970204017
4118,18,6,3,2,44.46296659
4119,18,7,3,2,4.28271464
4120,18,8,3,2,39.55034963
4121,18,9,3,2,63.92666602
4122,18,10,3,2,79.04497323
4123,18,11,3,2,78.70773698
4124,18,12,3,2,84.10193793
4125,18,13,3,2,12.67223423
4126,18,14,3,2,55.95219042
4127,18,15,3,2,80.67857489
4128,18,0,3,2,0
4129,20,1,1,2,30.59884697
4130,20,2,1,2,33.91258635
4131,20,3,1,2,36.80129147
4132,20,4,1,2,2.495636052
4133,20,5,1,2,47.27988184
4134,20,6,1,2,44.44212826
4135,20,7,1,2,12.51112995
4136,20,8,1,2,66.1081674
4137,20,9,1,2,63.53604944
4138,20,10,1,2,53.37807808
4139,20,11,1,2,62.99169098
4140,20,12,1,2,63.44404456
4141,20,13,1,2,52.55158103
4142,20,14,1,2,68.74074216
4143,20,15,1,2,77.66689194
4144,20,0,1,2,0
4145,20,1,2,2,34.08344524
4146,20,2,2,2,38.11608188
4147,20,3,2,2,39.909465
4148,20,4,2,2,1.029883817
4149,20,5,2,2,39.21368937
4150,20,6,2,2,35.2237201
4151,20,7,2,2,3.311093961
4152,20,8,2,2,57.74229286
4153,20,9,2,2,59.48668549
4154,20,10,2,2,64.60204454
4155,20,11,2,2,61.25906652
4156,20,12,2,2,62.35242374
4157,20,13,2,2,36.30128303
4158,20,14,2,2,63.06191521
4159,20,15,2,2,62.65745672
4160,20,0,2,2,0
4161,20,1,3,2,33.03637259
4162,20,2,3,2,39.20587876
4163,20,3,3,2,41.26140824
4164,20,4,3,2,1.728296665
4165,20,5,3,2,49.69104828
4166,20,6,3,2,41.80838188
4167,20,7,3,2,3.524318044
4168,20,8,3,2,71.55294754
4169,20,9,3,2,72.58292155
4170,20,10,3,2,83.76441682
4171,20,11,3,2,82.77010873
4172,20,12,3,2,80.16290148
4173,20,13,3,2,44.56568658
4174,20,14,3,2,80.07437026
4175,20,15,3,2,81.27546311
4176,20,0,3,2,0
4177,22,1,1,2,15.75654156
4178,22,2,1,2,40.52594956
4179,22,3,1,2,38.16592165
4180,22,4,1,2,0.390715033
4181,22,5,1,2,45.77689221
4182,22,6,1,2,41.36745101
4183,22,7,1,2,0.860295656
4184,22,8,1,2,63.69608906
4185,22,9,1,2,64.24487271
4186,22,10,1,2,63.65319734
4187,22,11,1,2,73.26731184
4188,22,12,1,2,70.29330199
4189,22,13,1,2,8.47025224
4190,22,14,1,2,70.27327326
4191,22,15,1,2,75.8997955
4192,22,0,1,2,0
4193,22,1,2,2,12.88972347
4194,22,2,2,2,36.29421793
4195,22,3,2,2,37.37794419
4196,22,4,2,2,0.252253584
4197,22,5,2,2,37.13655068
4198,22,6,2,2,32.8144383
4199,22,7,2,2,0.83326199
4200,22,8,2,2,55.17541483
4201,22,9,2,2,57.50576347
4202,22,10,2,2,66.07394644
4203,22,11,2,2,64.68492451
4204,22,12,2,2,60.93427362
4205,22,13,2,2,6.684386034
4206,22,14,2,2,63.13467167
4207,22,15,2,2,65.07775968
4208,22,0,2,2,0
4209,22,1,3,2,11.91198349
4210,22,2,3,2,39.35316158
4211,22,3,3,2,43.82916168
4212,22,4,3,2,0.381599662
4213,22,5,3,2,49.01650319
4214,22,6,3,2,42.67624543
4215,22,7,3,2,0.745430861
4216,22,8,3,2,69.58481273
4217,22,9,3,2,71.48272249
4218,22,10,3,2,82.32171897
4219,22,11,3,2,81.29892199
4220,22,12,3,2,82.3438198
4221,22,13,3,2,7.182520972
4222,22,14,3,2,75.98553455
4223,22,15,3,2,82.40046293
4224,22,0,3,2,0
4225,16,1,1,3,9.973367678
4226,16,2,1,3,12.38761085
4227,16,3,1,3,12.79513925
4228,16,4,1,3,0.746156967
4229,16,5,1,3,12.59161714
4230,16,6,1,3,14.72607829
4231,16,7,1,3,12.28165388
4232,16,8,1,3,24.42477517
4233,16,9,1,3,26.50151753
4234,16,10,1,3,24.72320112
4235,16,11,1,3,27.98543221
4236,16,12,1,3,32.32915323
4237,16,13,1,3,8.50474803
4238,16,14,1,3,15.43456925
4239,16,15,1,3,19.90695412
4240,16,0,1,3,0
4241,16,1,2,3,2.74121661
4242,16,2,2,3,20.07939568
4243,16,3,2,3,33.6420654
4244,16,4,2,3,0.328567973
4245,16,5,2,3,12.21281347
4246,16,6,2,3,33.66516566
4247,16,7,2,3,1.993041801
4248,16,8,2,3,24.96800216
4249,16,9,2,3,59.5664451
4250,16,10,2,3,32.57727167
4251,16,11,2,3,44.24461772
4252,16,12,2,3,61.37532466
4253,16,13,2,3,1.607816561
4254,16,14,2,3,42.1300284
4255,16,15,2,3,55.13286563
4256,16,0,2,3,0
4257,16,1,3,3,13.51164782
4258,16,2,3,3,36.28377215
4259,16,3,3,3,43.31119655
4260,16,4,3,3,0.568210949
4261,16,5,3,3,31.09780796
4262,16,6,3,3,44.42036094
4263,16,7,3,3,6.604799576
4264,16,8,3,3,53.30648897
4265,16,9,3,3,73.95398123
4266,16,10,3,3,64.98015189
4267,16,11,3,3,71.05445565
4268,16,12,3,3,83.94468409
4269,16,13,3,3,2.019729051
4270,16,14,3,3,55.99062735
4271,16,15,3,3,83.04189522
4272,16,0,3,3,0
4273,18,1,1,3,17.35437544
4274,18,2,1,3,28.92940614
4275,18,3,1,3,34.70800352
4276,18,4,1,3,0.572188732
4277,18,5,1,3,38.02062933
4278,18,6,1,3,38.77000873
4279,18,7,1,3,13.95905877
4280,18,8,1,3,60.55316321
4281,18,9,1,3,63.14360639
4282,18,10,1,3,41.14460565
4283,18,11,1,3,47.20893463
4284,18,12,1,3,58.17261114
4285,18,13,1,3,13.53376242
4286,18,14,1,3,53.60304102
4287,18,15,1,3,58.45828833
4288,18,0,1,3,0
4289,18,1,2,3,5.492602222
4290,18,2,2,3,30.47937114
4291,18,3,2,3,38.18576353
4292,18,4,2,3,0
4293,18,5,2,3,21.09483753
4294,18,6,2,3,57.7087314
4295,18,7,2,3,6.312401384
